id,visit,room,value,timepoint
74,0,kitchen,8,919
74,0,kitchen,8,920
74,0,kitchen,7,921
74,0,kitchen,8,922
74,0,kitchen,8,923
74,0,kitchen,9,924
74,0,kitchen,10,925
74,0,kitchen,8,926
74,0,kitchen,8,927
74,0,kitchen,8,928
74,0,kitchen,7,929
74,0,kitchen,8,930
74,0,kitchen,9,931
74,0,kitchen,7,932
74,0,kitchen,8,933
74,0,kitchen,7,934
74,0,kitchen,7,935
74,0,kitchen,7,936
74,0,kitchen,7,937
74,0,kitchen,7,938
74,0,kitchen,8,939
74,0,kitchen,7,940
74,0,kitchen,7,941
74,0,kitchen,7,942
74,0,kitchen,8,943
74,0,kitchen,7,944
74,0,kitchen,8,945
74,0,kitchen,24,946
74,0,kitchen,10,947
74,0,kitchen,20,948
74,0,kitchen,17,949
74,0,kitchen,14,950
74,0,kitchen,11,951
74,0,kitchen,9,952
74,0,kitchen,9,953
74,0,kitchen,12,954
74,0,kitchen,22,955
74,0,kitchen,10,956
74,0,kitchen,11,957
74,0,kitchen,11,958
74,0,kitchen,11,959
74,0,kitchen,10,960
74,0,kitchen,11,961
74,0,kitchen,10,962
74,0,kitchen,10,963
74,0,kitchen,11,964
74,0,kitchen,9,965
74,0,kitchen,11,966
74,0,kitchen,11,967
74,0,kitchen,14,968
74,0,kitchen,11,969
74,0,kitchen,11,970
74,0,kitchen,11,971
74,0,kitchen,11,972
74,0,kitchen,11,973
74,0,kitchen,12,974
74,0,kitchen,13,975
74,0,kitchen,12,976
74,0,kitchen,22,977
74,0,kitchen,10,978
74,0,kitchen,10,979
74,0,kitchen,14,980
74,0,kitchen,11,981
74,0,kitchen,10,982
74,0,kitchen,10,983
74,0,kitchen,10,984
74,0,kitchen,10,985
74,0,kitchen,10,986
74,0,kitchen,10,987
74,0,kitchen,11,988
74,0,kitchen,10,989
74,0,kitchen,10,990
74,0,kitchen,11,991
74,0,kitchen,11,992
74,0,kitchen,12,993
74,0,kitchen,11,994
74,0,kitchen,11,995
74,0,kitchen,10,996
74,0,kitchen,11,997
74,0,kitchen,12,998
74,0,kitchen,11,999
74,0,kitchen,10,1000
74,0,kitchen,11,1001
74,0,kitchen,12,1002
74,0,kitchen,11,1003
74,0,kitchen,12,1004
74,0,kitchen,12,1005
74,0,kitchen,11,1006
74,0,kitchen,12,1007
74,0,kitchen,12,1008
74,0,kitchen,13,1009
74,0,kitchen,13,1010
74,0,kitchen,14,1011
74,0,kitchen,13,1012
74,0,kitchen,14,1013
74,0,kitchen,14,1014
74,0,kitchen,14,1015
74,0,kitchen,13,1016
74,0,kitchen,15,1017
74,0,kitchen,14,1018
74,0,kitchen,13,1019
74,0,kitchen,14,1020
74,0,kitchen,13,1021
74,0,kitchen,14,1022
74,0,kitchen,14,1023
74,0,kitchen,14,1024
74,0,kitchen,14,1025
74,0,kitchen,15,1026
74,0,kitchen,15,1027
74,0,kitchen,14,1028
74,0,kitchen,15,1029
74,0,kitchen,15,1030
74,0,kitchen,15,1031
74,0,kitchen,14,1032
74,0,kitchen,15,1033
74,0,kitchen,15,1034
74,0,kitchen,15,1035
74,0,kitchen,16,1036
74,0,kitchen,13,1037
74,0,kitchen,15,1038
74,0,kitchen,16,1039
74,0,kitchen,14,1040
74,0,kitchen,14,1041
74,0,kitchen,15,1042
74,0,kitchen,14,1043
74,0,kitchen,14,1044
74,0,kitchen,15,1045
74,0,kitchen,14,1046
74,0,kitchen,14,1047
74,0,kitchen,16,1048
74,0,kitchen,14,1049
74,0,kitchen,15,1050
74,0,kitchen,15,1051
74,0,kitchen,14,1052
74,0,kitchen,14,1053
74,0,kitchen,14,1054
74,0,kitchen,15,1055
74,0,kitchen,14,1056
74,0,kitchen,15,1057
74,0,kitchen,15,1058
74,0,kitchen,17,1059
74,0,kitchen,15,1060
74,0,kitchen,15,1061
74,0,kitchen,15,1062
74,0,kitchen,16,1063
74,0,kitchen,16,1064
74,0,kitchen,17,1065
74,0,kitchen,16,1066
74,0,kitchen,15,1067
74,0,kitchen,16,1068
74,0,kitchen,16,1069
74,0,kitchen,16,1070
74,0,kitchen,18,1071
74,0,kitchen,16,1072
74,0,kitchen,16,1073
74,0,kitchen,16,1074
74,0,kitchen,16,1075
74,0,kitchen,15,1076
74,0,kitchen,16,1077
74,0,kitchen,15,1078
74,0,kitchen,18,1079
74,0,kitchen,16,1080
74,0,kitchen,16,1081
74,0,kitchen,17,1082
74,0,kitchen,18,1083
74,0,kitchen,19,1084
74,0,kitchen,18,1085
74,0,kitchen,17,1086
74,0,kitchen,18,1087
74,0,kitchen,15,1088
74,0,kitchen,14,1089
74,0,kitchen,16,1090
74,0,kitchen,15,1091
74,0,kitchen,16,1092
74,0,kitchen,15,1093
74,0,kitchen,16,1094
74,0,kitchen,15,1095
74,0,kitchen,15,1096
74,0,kitchen,16,1097
74,0,kitchen,14,1098
74,0,kitchen,16,1099
74,0,kitchen,20,1100
74,0,kitchen,16,1101
74,0,kitchen,16,1102
74,0,kitchen,15,1103
74,0,kitchen,15,1104
74,0,kitchen,16,1105
74,0,kitchen,14,1106
74,0,kitchen,14,1107
74,0,kitchen,13,1108
74,0,kitchen,13,1109
74,0,kitchen,12,1110
74,0,kitchen,14,1111
74,0,kitchen,13,1112
74,0,kitchen,13,1113
74,0,kitchen,12,1114
74,0,kitchen,11,1115
74,0,kitchen,12,1116
74,0,kitchen,10,1117
74,0,kitchen,12,1118
74,0,kitchen,11,1119
74,0,kitchen,10,1120
74,0,kitchen,10,1121
74,0,kitchen,11,1122
74,0,kitchen,10,1123
74,0,kitchen,9,1124
74,0,kitchen,9,1125
74,0,kitchen,9,1126
74,0,kitchen,9,1127
74,0,kitchen,9,1128
74,0,kitchen,8,1129
74,0,kitchen,8,1130
74,0,kitchen,11,1131
74,0,kitchen,8,1132
74,0,kitchen,10,1133
74,0,kitchen,7,1134
74,0,kitchen,6,1135
74,0,kitchen,2.75,1136
74,0,kitchen,6,1137
74,0,kitchen,8,1138
74,0,kitchen,6,1139
74,0,kitchen,2.75,1140
74,0,kitchen,7,1141
74,0,kitchen,6,1142
74,0,kitchen,6,1143
74,0,kitchen,6,1144
74,0,kitchen,6,1145
74,0,kitchen,2.75,1146
74,0,kitchen,7,1147
74,0,kitchen,6,1148
74,0,kitchen,2.75,1149
74,0,kitchen,6,1150
74,0,kitchen,6,1151
74,0,kitchen,6,1152
74,0,kitchen,2.75,1153
74,0,kitchen,7,1154
74,0,kitchen,6,1155
74,0,kitchen,6,1156
74,0,kitchen,6,1157
74,0,kitchen,2.75,1158
74,0,kitchen,2.75,1159
74,0,kitchen,6,1160
74,0,kitchen,2.75,1161
74,0,kitchen,6,1162
74,0,kitchen,7,1163
74,0,kitchen,6,1164
74,0,kitchen,7,1165
74,0,kitchen,7,1166
74,0,kitchen,2.75,1167
74,0,kitchen,7,1168
74,0,kitchen,2.75,1169
74,0,kitchen,2.75,1170
74,0,kitchen,7,1171
74,0,kitchen,9,1172
74,0,kitchen,2.75,1173
74,0,kitchen,6,1174
74,0,kitchen,6,1175
74,0,kitchen,7,1176
74,0,kitchen,2.75,1177
74,0,kitchen,7,1178
74,0,kitchen,6,1179
74,0,kitchen,6,1180
74,0,kitchen,7,1181
74,0,kitchen,8,1182
74,0,kitchen,6,1183
74,0,kitchen,7,1184
74,0,kitchen,7,1185
74,0,kitchen,6,1186
74,0,kitchen,6,1187
74,0,kitchen,6,1188
74,0,kitchen,8,1189
74,0,kitchen,7,1190
74,0,kitchen,6,1191
74,0,kitchen,7,1192
74,0,kitchen,6,1193
74,0,kitchen,7,1194
74,0,kitchen,6,1195
74,0,kitchen,6,1196
74,0,kitchen,2.75,1197
74,0,kitchen,9,1198
74,0,kitchen,6,1199
74,0,kitchen,6,1200
74,0,kitchen,2.75,1201
74,0,kitchen,2.75,1202
74,0,kitchen,2.75,1203
74,0,kitchen,2.75,1204
74,0,kitchen,2.75,1205
74,0,kitchen,2.75,1206
74,0,kitchen,2.75,1207
74,0,kitchen,2.75,1208
74,0,kitchen,2.75,1209
74,0,kitchen,2.75,1210
74,0,kitchen,2.75,1211
74,0,kitchen,11,1212
74,0,kitchen,7,1213
74,0,kitchen,16,1214
74,0,kitchen,11,1215
74,0,kitchen,11,1216
74,0,kitchen,9,1217
74,0,kitchen,9,1218
74,0,kitchen,6,1219
74,0,kitchen,6,1220
74,0,kitchen,6,1221
74,0,kitchen,6,1222
74,0,kitchen,2.75,1223
74,0,kitchen,6,1224
74,0,kitchen,2.75,1225
74,0,kitchen,2.75,1226
74,0,kitchen,12,1227
74,0,kitchen,7,1228
74,0,kitchen,2.75,1229
74,0,kitchen,6,1230
74,0,kitchen,6,1231
74,0,kitchen,2.75,1232
74,0,kitchen,2.75,1233
74,0,kitchen,2.75,1234
74,0,kitchen,2.75,1235
74,0,kitchen,9,1236
74,0,kitchen,12,1237
74,0,kitchen,18,1238
74,0,kitchen,10,1239
74,0,kitchen,10,1240
74,0,kitchen,9,1241
74,0,kitchen,9,1242
74,0,kitchen,9,1243
74,0,kitchen,7,1244
74,0,kitchen,8,1245
74,0,kitchen,8,1246
74,0,kitchen,10,1247
74,0,kitchen,7,1248
74,0,kitchen,8,1249
74,0,kitchen,7,1250
74,0,kitchen,10,1251
74,0,kitchen,8,1252
74,0,kitchen,9,1253
74,0,kitchen,7,1254
74,0,kitchen,7,1255
74,0,kitchen,7,1256
74,0,kitchen,11,1257
74,0,kitchen,12,1258
74,0,kitchen,7,1259
74,0,kitchen,24,1260
74,0,kitchen,20,1261
74,0,kitchen,11,1262
74,0,kitchen,9,1263
74,0,kitchen,11,1264
74,0,kitchen,7,1265
74,0,kitchen,10,1266
74,0,kitchen,6,1267
74,0,kitchen,10,1268
74,0,kitchen,11,1269
74,0,kitchen,6,1270
74,0,kitchen,6,1271
74,0,kitchen,6,1272
74,0,kitchen,6,1273
74,0,kitchen,7,1274
74,0,kitchen,6,1275
74,0,kitchen,6,1276
74,0,kitchen,6,1277
74,0,kitchen,6,1278
74,0,kitchen,6,1279
74,0,kitchen,6,1280
74,0,kitchen,6,1281
74,0,kitchen,6,1282
74,0,kitchen,2.75,1283
74,0,kitchen,7,1284
74,0,kitchen,2.75,1285
74,0,kitchen,6,1286
74,0,kitchen,2.75,1287
74,0,kitchen,2.75,1288
74,0,kitchen,2.75,1289
74,0,kitchen,6,1290
74,0,kitchen,2.75,1291
74,0,kitchen,6,1292
74,0,kitchen,2.75,1293
74,0,kitchen,2.75,1294
74,0,kitchen,6,1295
74,0,kitchen,2.75,1296
74,0,kitchen,2.75,1297
74,0,kitchen,2.75,1298
74,0,kitchen,2.75,1299
74,0,kitchen,2.75,1300
74,0,kitchen,2.75,1301
74,0,kitchen,7,1302
74,0,kitchen,2.75,1303
74,0,kitchen,2.75,1304
74,0,kitchen,2.75,1305
74,0,kitchen,2.75,1306
74,0,kitchen,2.75,1307
74,0,kitchen,2.75,1308
74,0,kitchen,2.75,1309
74,0,kitchen,2.75,1310
74,0,kitchen,2.75,1311
74,0,kitchen,6,1312
74,0,kitchen,2.75,1313
74,0,kitchen,2.75,1314
74,0,kitchen,2.75,1315
74,0,kitchen,2.75,1316
74,0,kitchen,2.75,1317
74,0,kitchen,2.75,1318
74,0,kitchen,2.75,1319
74,0,kitchen,2.75,1320
74,0,kitchen,2.75,1321
74,0,kitchen,2.75,1322
74,0,kitchen,2.75,1323
74,0,kitchen,2.75,1324
74,0,kitchen,2.75,1325
74,0,kitchen,2.75,1326
74,0,kitchen,2.75,1327
74,0,kitchen,13,1328
74,0,kitchen,2.75,1329
74,0,kitchen,2.75,1330
74,0,kitchen,2.75,1331
74,0,kitchen,2.75,1332
74,0,kitchen,2.75,1333
74,0,kitchen,2.75,1334
74,0,kitchen,2.75,1335
74,0,kitchen,2.75,1336
74,0,kitchen,2.75,1337
74,0,kitchen,2.75,1338
74,0,kitchen,11,1339
74,0,kitchen,2.75,1340
74,0,kitchen,2.75,1341
74,0,kitchen,2.75,1342
74,0,kitchen,6,1343
74,0,kitchen,2.75,1344
74,0,kitchen,2.75,1345
74,0,kitchen,2.75,1346
74,0,kitchen,7,1347
74,0,kitchen,2.75,1348
74,0,kitchen,6,1349
74,0,kitchen,2.75,1350
74,0,kitchen,2.75,1351
74,0,kitchen,2.75,1352
74,0,kitchen,2.75,1353
74,0,kitchen,2.75,1354
74,0,kitchen,2.75,1355
74,0,kitchen,2.75,1356
74,0,kitchen,2.75,1357
74,0,kitchen,2.75,1358
74,0,kitchen,2.75,1359
74,0,kitchen,2.75,1360
74,0,kitchen,2.75,1361
74,0,kitchen,2.75,1362
74,0,kitchen,2.75,1363
74,0,kitchen,2.75,1364
74,0,kitchen,8,1365
74,0,kitchen,14,1366
74,0,kitchen,8,1367
74,0,kitchen,8,1368
74,0,kitchen,7,1369
74,0,kitchen,9,1370
74,0,kitchen,13,1371
74,0,kitchen,13,1372
74,0,kitchen,22,1373
74,0,kitchen,6,1374
74,0,kitchen,8,1375
74,0,kitchen,12,1376
74,0,kitchen,11,1377
74,0,kitchen,11,1378
74,0,kitchen,18,1379
74,0,kitchen,7,1380
74,0,kitchen,9,1381
74,0,kitchen,14,1382
74,0,kitchen,11,1383
74,0,kitchen,9,1384
74,0,kitchen,13,1385
74,0,kitchen,8,1386
74,0,kitchen,8,1387
74,0,kitchen,7,1388
74,0,kitchen,6,1389
74,0,kitchen,6,1390
74,0,kitchen,7,1391
74,0,kitchen,10,1392
74,0,kitchen,8,1393
74,0,kitchen,8,1394
74,0,kitchen,6,1395
74,0,kitchen,6,1396
74,0,kitchen,6,1397
74,0,kitchen,7,1398
74,0,kitchen,2.75,1399
74,0,kitchen,6,1400
74,0,kitchen,2.75,1401
74,0,kitchen,2.75,1402
74,0,kitchen,2.75,1403
74,0,kitchen,2.75,1404
74,0,kitchen,2.75,1405
74,0,kitchen,2.75,1406
74,0,kitchen,2.75,1407
74,0,kitchen,2.75,1408
74,0,kitchen,2.75,1409
74,0,kitchen,2.75,1410
74,0,kitchen,2.75,1411
74,0,kitchen,2.75,1412
74,0,kitchen,2.75,1413
74,0,kitchen,2.75,1414
74,0,kitchen,2.75,1415
74,0,kitchen,2.75,1416
74,0,kitchen,2.75,1417
74,0,kitchen,2.75,1418
74,0,kitchen,2.75,1419
74,0,kitchen,2.75,1420
74,0,kitchen,2.75,1421
74,0,kitchen,2.75,1422
74,0,kitchen,2.75,1423
74,0,kitchen,2.75,1424
74,0,kitchen,2.75,1425
74,0,kitchen,2.75,1426
74,0,kitchen,2.75,1427
74,0,kitchen,2.75,1428
74,0,kitchen,2.75,1429
74,0,kitchen,6,1430
74,0,kitchen,2.75,1431
74,0,kitchen,6,1432
74,0,kitchen,2.75,1433
74,0,kitchen,6,1434
74,0,kitchen,2.75,1435
74,0,kitchen,2.75,1436
74,0,kitchen,6,1437
74,0,kitchen,6,1438
74,0,kitchen,2.75,1439
74,0,kitchen,2.75,1440
74,0,kitchen,7,1441
74,0,kitchen,2.75,1442
74,0,kitchen,6,1443
74,0,kitchen,2.75,1444
74,0,kitchen,2.75,1445
74,0,kitchen,2.75,1446
74,0,kitchen,2.75,1447
74,0,kitchen,2.75,1448
74,0,kitchen,2.75,1449
74,0,kitchen,2.75,1450
74,0,kitchen,2.75,1451
74,0,kitchen,2.75,1452
74,0,kitchen,2.75,1453
74,0,kitchen,2.75,1454
74,0,kitchen,2.75,1455
74,0,kitchen,6,1456
74,0,kitchen,2.75,1457
74,0,kitchen,7,1458
74,0,kitchen,2.75,1459
74,0,kitchen,2.75,1460
74,0,kitchen,2.75,1461
74,0,kitchen,2.75,1462
74,0,kitchen,2.75,1463
74,0,kitchen,2.75,1464
74,0,kitchen,2.75,1465
74,0,kitchen,2.75,1466
74,0,kitchen,2.75,1467
74,0,kitchen,2.75,1468
74,0,kitchen,2.75,1469
74,0,kitchen,2.75,1470
74,0,kitchen,2.75,1471
74,0,kitchen,6,1472
74,0,kitchen,2.75,1473
74,0,kitchen,6,1474
74,0,kitchen,6,1475
74,0,kitchen,2.75,1476
74,0,kitchen,2.75,1477
74,0,kitchen,2.75,1478
74,0,kitchen,8,1479
74,0,kitchen,2.75,1480
74,0,kitchen,2.75,1481
74,0,kitchen,6,1482
74,0,kitchen,7,1483
74,0,kitchen,2.75,1484
74,0,kitchen,6,1485
74,0,kitchen,6,1486
74,0,kitchen,6,1487
74,0,kitchen,2.75,1488
74,0,kitchen,6,1489
74,0,kitchen,6,1490
74,0,kitchen,6,1491
74,0,kitchen,6,1492
74,0,kitchen,2.75,1493
74,0,kitchen,6,1494
74,0,kitchen,2.75,1495
74,0,kitchen,6,1496
74,0,kitchen,2.75,1497
74,0,kitchen,6,1498
74,0,kitchen,6,1499
74,0,kitchen,6,1500
74,0,kitchen,2.75,1501
74,0,kitchen,2.75,1502
74,0,kitchen,9,1503
74,0,kitchen,10,1504
74,0,kitchen,8,1505
74,0,kitchen,9,1506
74,0,kitchen,14,1507
74,0,kitchen,11,1508
74,0,kitchen,8,1509
74,0,kitchen,10,1510
74,0,kitchen,13,1511
74,0,kitchen,18,1512
74,0,kitchen,12,1513
74,0,kitchen,12,1514
74,0,kitchen,20,1515
74,0,kitchen,12,1516
74,0,kitchen,12,1517
74,0,kitchen,8,1518
74,0,kitchen,8,1519
74,0,kitchen,7,1520
74,0,kitchen,8,1521
74,0,kitchen,14,1522
74,0,kitchen,9,1523
74,0,kitchen,10,1524
74,0,kitchen,10,1525
74,0,kitchen,10,1526
74,0,kitchen,9,1527
74,0,kitchen,10,1528
74,0,kitchen,13,1529
74,0,kitchen,12,1530
74,0,kitchen,16,1531
74,0,kitchen,11,1532
74,0,kitchen,10,1533
74,0,kitchen,12,1534
74,0,kitchen,11,1535
74,0,kitchen,9,1536
74,0,kitchen,10,1537
74,0,kitchen,10,1538
74,0,kitchen,10,1539
74,0,kitchen,10,1540
74,0,kitchen,16,1541
74,0,kitchen,18,1542
74,0,kitchen,22,1543
74,0,kitchen,21,1544
74,0,kitchen,11,1545
74,0,kitchen,10,1546
74,0,kitchen,11,1547
74,0,kitchen,10,1548
74,0,kitchen,10,1549
74,0,kitchen,12,1550
74,0,kitchen,9,1551
74,0,kitchen,9,1552
74,0,kitchen,8,1553
74,0,kitchen,10,1554
74,0,kitchen,9,1555
74,0,kitchen,9,1556
74,0,kitchen,9,1557
74,0,kitchen,12,1558
74,0,kitchen,10,1559
74,0,kitchen,9,1560
74,0,kitchen,13,1561
74,0,kitchen,15,1562
74,0,kitchen,14,1563
74,0,kitchen,17,1564
74,0,kitchen,13,1565
74,0,kitchen,12,1566
74,0,kitchen,12,1567
74,0,kitchen,13,1568
74,0,kitchen,10,1569
74,0,kitchen,9,1570
74,0,kitchen,10,1571
74,0,kitchen,12,1572
74,0,kitchen,9,1573
74,0,kitchen,8,1574
74,0,kitchen,10,1575
74,0,kitchen,9,1576
74,0,kitchen,9,1577
74,0,kitchen,9,1578
74,0,kitchen,9,1579
74,0,kitchen,9,1580
74,0,kitchen,10,1581
74,0,kitchen,9,1582
74,0,kitchen,9,1583
74,0,kitchen,8,1584
74,0,kitchen,13,1585
74,0,kitchen,8,1586
74,0,kitchen,8,1587
74,0,kitchen,9,1588
74,0,kitchen,9,1589
74,0,kitchen,7,1590
74,0,kitchen,9,1591
74,0,kitchen,8,1592
74,0,kitchen,9,1593
74,0,kitchen,9,1594
74,0,kitchen,8,1595
74,0,kitchen,9,1596
74,0,kitchen,9,1597
74,0,kitchen,11,1598
74,0,kitchen,10,1599
74,0,kitchen,8,1600
74,0,kitchen,9,1601
74,0,kitchen,8,1602
74,0,kitchen,8,1603
74,0,kitchen,9,1604
74,0,kitchen,7,1605
74,0,kitchen,8,1606
74,0,kitchen,8,1607
74,0,kitchen,7,1608
74,0,kitchen,8,1609
74,0,kitchen,6,1610
74,0,kitchen,7,1611
74,0,kitchen,6,1612
74,0,kitchen,9,1613
74,0,kitchen,7,1614
74,0,kitchen,8,1615
74,0,kitchen,8,1616
74,0,kitchen,12,1617
74,0,kitchen,9,1618
74,0,kitchen,7,1619
74,0,kitchen,7,1620
74,0,kitchen,8,1621
74,0,kitchen,7,1622
74,0,kitchen,7,1623
74,0,kitchen,8,1624
74,0,kitchen,7,1625
74,0,kitchen,7,1626
74,0,kitchen,7,1627
74,0,kitchen,7,1628
74,0,kitchen,8,1629
74,0,kitchen,7,1630
74,0,kitchen,8,1631
74,0,kitchen,7,1632
74,0,kitchen,7,1633
74,0,kitchen,8,1634
74,0,kitchen,7,1635
74,0,kitchen,7,1636
74,0,kitchen,10,1637
74,0,kitchen,8,1638
74,0,kitchen,8,1639
74,0,kitchen,7,1640
74,0,kitchen,7,1641
74,0,kitchen,10,1642
74,0,kitchen,8,1643
74,0,kitchen,8,1644
74,0,kitchen,7,1645
74,0,kitchen,7,1646
74,0,kitchen,7,1647
74,0,kitchen,7,1648
74,0,kitchen,8,1649
74,0,kitchen,8,1650
74,0,kitchen,9,1651
74,0,kitchen,8,1652
74,0,kitchen,11,1653
74,0,kitchen,10,1654
74,0,kitchen,9,1655
74,0,kitchen,13,1656
74,0,kitchen,11,1657
74,0,kitchen,8,1658
74,0,kitchen,9,1659
74,0,kitchen,11,1660
74,0,kitchen,11,1661
74,0,kitchen,10,1662
74,0,kitchen,10,1663
74,0,kitchen,14,1664
74,0,kitchen,9,1665
74,0,kitchen,13,1666
74,0,kitchen,9,1667
74,0,kitchen,9,1668
74,0,kitchen,9,1669
74,0,kitchen,9,1670
74,0,kitchen,8,1671
74,0,kitchen,9,1672
74,0,kitchen,9,1673
74,0,kitchen,18,1674
74,0,kitchen,13,1675
74,0,kitchen,10,1676
74,0,kitchen,13,1677
74,0,kitchen,10,1678
74,0,kitchen,9,1679
74,0,kitchen,10,1680
74,0,kitchen,9,1681
74,0,kitchen,10,1682
74,0,kitchen,9,1683
74,0,kitchen,9,1684
74,0,kitchen,11,1685
74,0,kitchen,8,1686
74,0,kitchen,8,1687
74,0,kitchen,9,1688
74,0,kitchen,8,1689
74,0,kitchen,11,1690
74,0,kitchen,10,1691
74,0,kitchen,10,1692
74,0,kitchen,9,1693
74,0,kitchen,9,1694
74,0,kitchen,8,1695
74,0,kitchen,8,1696
74,0,kitchen,9,1697
74,0,kitchen,10,1698
74,0,kitchen,12,1699
74,0,kitchen,9,1700
74,0,kitchen,9,1701
74,0,kitchen,11,1702
74,0,kitchen,9,1703
74,0,kitchen,9,1704
74,0,kitchen,8,1705
74,0,kitchen,9,1706
74,0,kitchen,9,1707
74,0,kitchen,10,1708
74,0,kitchen,8,1709
74,0,kitchen,9,1710
74,0,kitchen,10,1711
74,0,kitchen,8,1712
74,0,kitchen,8,1713
74,0,kitchen,8,1714
74,0,kitchen,8,1715
74,0,kitchen,7,1716
74,0,kitchen,7,1717
74,0,kitchen,8,1718
74,0,kitchen,9,1719
74,0,kitchen,7,1720
74,0,kitchen,8,1721
74,0,kitchen,8,1722
74,0,kitchen,8,1723
74,0,kitchen,10,1724
74,0,kitchen,8,1725
74,0,kitchen,9,1726
74,0,kitchen,8,1727
74,0,kitchen,8,1728
74,0,kitchen,11,1729
74,0,kitchen,9,1730
74,0,kitchen,8,1731
74,0,kitchen,9,1732
74,0,kitchen,8,1733
74,0,kitchen,9,1734
74,0,kitchen,10,1735
74,0,kitchen,9,1736
74,0,kitchen,9,1737
74,0,kitchen,8,1738
74,0,kitchen,9,1739
74,0,kitchen,10,1740
74,0,kitchen,10,1741
74,0,kitchen,10,1742
74,0,kitchen,11,1743
74,0,kitchen,10,1744
74,0,kitchen,10,1745
74,0,kitchen,20,1746
74,0,kitchen,21,1747
74,0,kitchen,18,1748
74,0,kitchen,13,1749
74,0,kitchen,18,1750
74,0,kitchen,19,1751
74,0,kitchen,11,1752
74,0,kitchen,9,1753
74,0,kitchen,9,1754
74,0,kitchen,8,1755
74,0,kitchen,10,1756
74,0,kitchen,12,1757
74,0,kitchen,14,1758
74,0,kitchen,14,1759
74,0,kitchen,16,1760
74,0,kitchen,12,1761
74,0,kitchen,11,1762
74,0,kitchen,11,1763
74,0,kitchen,14,1764
74,0,kitchen,16,1765
74,0,kitchen,13,1766
74,0,kitchen,19,1767
74,0,kitchen,11,1768
74,0,kitchen,14,1769
74,0,kitchen,16,1770
74,0,kitchen,25,1771
74,0,kitchen,18,1772
74,0,kitchen,15,1773
74,0,kitchen,13,1774
74,0,kitchen,12,1775
74,0,kitchen,12,1776
74,0,kitchen,10,1777
74,0,kitchen,11,1778
74,0,kitchen,14,1779
74,0,kitchen,14,1780
74,0,kitchen,13,1781
74,0,kitchen,12,1782
74,0,kitchen,14,1783
74,0,kitchen,14,1784
74,0,kitchen,12,1785
74,0,kitchen,11,1786
74,0,kitchen,18,1787
74,0,kitchen,17,1788
74,0,kitchen,13,1789
74,0,kitchen,15,1790
74,0,kitchen,16,1791
74,0,kitchen,13,1792
74,0,kitchen,13,1793
74,0,kitchen,11,1794
74,0,kitchen,11,1795
74,0,kitchen,10,1796
74,0,kitchen,12,1797
74,0,kitchen,16,1798
74,0,kitchen,14,1799
74,0,kitchen,13,1800
74,0,kitchen,12,1801
74,0,kitchen,11,1802
74,0,kitchen,15,1803
74,0,kitchen,18,1804
74,0,kitchen,15,1805
74,0,kitchen,14,1806
74,0,kitchen,14,1807
74,0,kitchen,12,1808
74,0,kitchen,11,1809
74,0,kitchen,11,1810
74,0,kitchen,10,1811
74,0,kitchen,9,1812
74,0,kitchen,9,1813
74,0,kitchen,9,1814
74,0,kitchen,8,1815
74,0,kitchen,7,1816
74,0,kitchen,8,1817
74,0,kitchen,8,1818
74,0,kitchen,8,1819
74,0,kitchen,8,1820
74,0,kitchen,7,1821
74,0,kitchen,8,1822
74,0,kitchen,8,1823
74,0,kitchen,8,1824
74,0,kitchen,7,1825
74,0,kitchen,7,1826
74,0,kitchen,7,1827
74,0,kitchen,7,1828
74,0,kitchen,7,1829
74,0,kitchen,8,1830
74,0,kitchen,7,1831
74,0,kitchen,7,1832
74,0,kitchen,7,1833
74,0,kitchen,8,1834
74,0,kitchen,8,1835
74,0,kitchen,7,1836
74,0,kitchen,8,1837
74,0,kitchen,9,1838
74,0,kitchen,8,1839
74,0,kitchen,8,1840
74,0,kitchen,7,1841
74,0,kitchen,8,1842
74,0,kitchen,8,1843
74,0,kitchen,9,1844
74,0,kitchen,8,1845
74,0,kitchen,7,1846
74,0,kitchen,8,1847
74,0,kitchen,8,1848
74,0,kitchen,8,1849
74,0,kitchen,10,1850
74,0,kitchen,9,1851
74,0,kitchen,9,1852
74,0,kitchen,9,1853
74,0,kitchen,10,1854
74,0,kitchen,10,1855
74,0,kitchen,10,1856
74,0,kitchen,10,1857
74,0,kitchen,11,1858
74,0,kitchen,10,1859
74,0,kitchen,13,1860
74,0,kitchen,10,1861
74,0,kitchen,10,1862
74,0,kitchen,10,1863
74,0,kitchen,10,1864
74,0,kitchen,12,1865
74,0,kitchen,11,1866
74,0,kitchen,10,1867
74,0,kitchen,12,1868
74,0,kitchen,11,1869
74,0,kitchen,11,1870
74,0,kitchen,11,1871
74,0,kitchen,9,1872
74,0,kitchen,9,1873
74,0,kitchen,10,1874
74,0,kitchen,9,1875
74,0,kitchen,9,1876
74,0,kitchen,9,1877
74,0,kitchen,10,1878
74,0,kitchen,9,1879
74,0,kitchen,9,1880
74,0,kitchen,9,1881
74,0,kitchen,10,1882
74,0,kitchen,8,1883
74,0,kitchen,10,1884
74,0,kitchen,9,1885
74,0,kitchen,10,1886
74,0,kitchen,9,1887
74,0,kitchen,9,1888
74,0,kitchen,9,1889
74,0,kitchen,9,1890
74,0,kitchen,9,1891
74,0,kitchen,8,1892
74,0,kitchen,9,1893
74,0,kitchen,9,1894
74,0,kitchen,8,1895
74,0,kitchen,9,1896
74,0,kitchen,8,1897
